	round	batch	sent_id	sentence	worker_0	worker_1	worker_2	worker_3	worker_4	worker_5	worker_6	worker_7	disagree	agree	neutral	guid	in_held_out_test
359	2	0	t12	Crop insurance has played a role in encouraging farmers to expand row crops onto marginal land like wetlands or prairie, which exacerbates vulnerability to erosion, floods, and drought.	agrees	neutral	agrees	neutral	neutral	neutral	neutral	neutral	0.002092249564873599	0.02307092661253561	0.9748368238225908	2_0_t12	False
360	2	0	t13	There is no major push to curb carbon emissions in the coming years.	agrees	neutral	neutral	neutral	neutral	neutral	neutral	neutral	0.0007893800702234285	0.0010052157613824682	0.998205404168394	2_0_t13	False
361	2	0	t14	The oceans not only take up heat and carbon dioxide from the atmosphere.	agrees	neutral	neutral	neutral	neutral	neutral	neutral	neutral	0.0007758980835728159	0.0009815093563929737	0.9982425925600342	2_0_t14	False
362	2	0	t15	The global warming narrative is a religion.	agrees	disagrees	disagrees	neutral	disagrees	neutral	neutral	disagrees	0.8005797893115387	0.0038613431868121115	0.19555886750164925	2_0_t15	False
363	2	0	t16	There is a strong connection between melting sea ice and polar bears dying off.	agrees	neutral	agrees	neutral	neutral	agrees	agrees	agrees	0.004547634046425595	0.5261964050456666	0.469255960907908	2_0_t16	False
364	2	0	t17	A United Nations panel is more certain than ever that humans are causing global warming and predicted temperatures would rise by 0.3 to 4.8 degrees Celsius (0.5-8.6 degrees Fahrenheit) this century.	neutral	agrees	agrees	neutral	neutral	agrees	agrees	neutral	0.004558846487530785	0.6269200975611161	0.3685210559513529	2_0_t17	True
365	2	0	t18	Flooding alone may cost $325 billion by the year 2100 in one of the worst-case scenarios, with $130 billion of that in Florida.	agrees	neutral	agrees	neutral	neutral	neutral	agrees	agrees	0.0044705088193078436	0.2951181176534441	0.7004113735272479	2_0_t18	False
366	2	0	t19	Climate change significantly increased the amount of rain that flooded Houston.	agrees	agrees	agrees	agrees	agrees	agrees	agrees	agrees	0.0007420241955358037	0.9985282772056236	0.0007296985988406182	2_0_t19	False
367	2	0	t2	While the data are clear, a global political consensus over how to tackle climate change remains elusive.	agrees	neutral	neutral	agrees	neutral	neutral	neutral	agrees	0.0035831136963802874	0.15721318832991446	0.8392036979737052	2_0_t2	False
368	2	0	t20	There is 100 percent certainty that sea level rise made this worse.	neutral	agrees	agrees	agrees	neutral	neutral	neutral	agrees	0.004091683072584146	0.7626835015398914	0.2332248153875245	2_0_t20	False
369	2	0	t21	As the ice sheets melt due to global warming, not only do the ice sheets raise the sea level directly.	disagrees	agrees	agrees	agrees	agrees	agrees	agrees	agrees	0.001144689967461084	0.9980416305937714	0.0008136794387676	2_0_t21	False
370	2	0	t22	The water level is affected by things other than global warming.	disagrees	disagrees	disagrees	disagrees	disagrees	neutral	disagrees	disagrees	0.9901092923749508	0.0010646511218521206	0.008826056503197188	2_0_t22	False
371	2	0	t23	The fifteen-year long “ global warming ” campaign all along meant “ climate change ” and that this in turn means that places supposed to get hotter get hotter and that places that are supposed to get colder — under global warming, er, climate change — get colder.	neutral	disagrees	agrees	agrees	disagrees	neutral	neutral	disagrees	0.7069309079509993	0.17534570109768866	0.11772339095131193	2_0_t23	True
372	2	0	t24	On top of the vast quantities of carbon dioxide from fossil fuels that continue to enter the atmosphere in record amounts yearly.	neutral	agrees	agrees	neutral	neutral	neutral	neutral	agrees	0.004637969816919118	0.46658526663136296	0.5287767635517179	2_0_t24	False
373	2	0	t25	Rising levels of carbon dioxide and other gases cool the upper stratosphere, and the cooler air increases the amount of ozone.	neutral	neutral	agrees	neutral	neutral	neutral	agrees	disagrees	0.07568455537355381	0.13009018642275366	0.7942252582036925	2_0_t25	False
374	2	0	t26	The polar ice caps would melt completely by the mid-2010's causing the sea levels to rise by meters, which would then put low-lying coastal areas across the world under water.	agrees	agrees	agrees	agrees	neutral	agrees	agrees	agrees	0.0019488701096063046	0.97996265958525	0.018088470305143885	2_0_t26	False
375	2	0	t27	If you have, say, five feet of sea level rise, it’s going to be much more devastating.	agrees	agrees	agrees	agrees	neutral	neutral	neutral	agrees	0.004109982249527086	0.7778954442957982	0.21799457345467474	2_0_t27	False
376	2	0	t28	These events fall within the range of natural variability, while 38 found an absence of significant anthropogenic causality in rising sea levels.	neutral	neutral	disagrees	neutral	neutral	neutral	disagrees	disagrees	0.3683398375363516	0.003278533531136691	0.6283816289325117	2_0_t28	False
377	2	0	t29	A lot of Americans are growing far more concerned about climate change, precisely because they’re drawing the links between freaky weather, a climate kicked off-kilter by a fossil-fuel guzzling civilization, and their own lives.	disagrees	agrees	agrees	neutral	agrees	agrees	agrees	neutral	0.005444938254988048	0.8468899257450627	0.14766513599994915	2_0_t29	False
378	2	0	t3	A new ice age is on the way.	agrees	neutral	neutral	neutral	disagrees	neutral	agrees	agrees	0.062049200092581976	0.15581740098433552	0.7821333989230824	2_0_t3	False
379	2	0	t30	Global warming had ensured that the incidence of that Texas heat wave is 20 times more likely than it would have been in 1960; similarly, abnormally warm temperatures like those experienced in Britain last November are said to be 62 times as likely because of global warming.	neutral	agrees	agrees	agrees	agrees	agrees	agrees	agrees	0.000792078327909939	0.9981431843083864	0.0010647373637036504	2_0_t30	False
380	2	0	t31	Severe climate change is coming our way, and only a sharp reduction in carbon emissions can prevent its most destructive effects.	disagrees	agrees	agrees	agrees	agrees	agrees	agrees	agrees	0.0011172435826986118	0.9980834548808768	0.0007993015364246077	2_0_t31	False
381	2	0	t32	There is a clear connection between rising global temperatures and type-2 diabetes.	neutral	neutral	agrees	neutral	neutral	agrees	agrees	neutral	0.004130027581279261	0.2286958892789465	0.7671740831397742	2_0_t32	False
382	2	0	t33	Warming temperatures in Pacific Ocean waters off the coast of North America over the past century closely follow natural changes in the wind, not the increases in greenhouse gases related to global warming.	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	0.9990681149531728	0.0004637600095638915	0.00046812503726329874	2_0_t33	False
383	2	0	t34	Global warming is a major problem and deserving of our urgent attention.	disagrees	agrees	agrees	agrees	agrees	agrees	agrees	agrees	0.0011479128764316936	0.9980480858856918	0.0008040012378765949	2_0_t34	False
384	2	0	t35	The weeds that produce many allergens have adapted the best to an atmosphere that is chock-full of carbon dioxide.	agrees	neutral	agrees	neutral	neutral	agrees	disagrees	neutral	0.04619017232751407	0.13848540752084607	0.8153244201516399	2_0_t35	False
385	2	0	t36	Europe’s financial losses related to flooding, which now total about 4.9 billion euros a year, could increase almost 380% to 23.5 billion euros by 2050.	agrees	neutral	neutral	neutral	neutral	neutral	agrees	agrees	0.0032129422243685943	0.10694034926754407	0.8898467085080873	2_0_t36	False
386	2	0	t37	Climate scientists themselves are increasingly outspoken about explaining that global warming is shifting the odds in favor of more heat waves, severe storms, and other weather extremes.	agrees	agrees	agrees	neutral	neutral	neutral	agrees	neutral	0.004662805444584929	0.4193021135732584	0.5760350809821566	2_0_t37	False
387	2	0	t38	A mini ice age could hit UK by 2030.	neutral	neutral	agrees	neutral	disagrees	neutral	neutral	agrees	0.06272228199250537	0.17290763167802956	0.7643700863294649	2_0_t38	False
388	2	0	t39	Global emissions will continue to rise at a torrid pace over the next quarter century, reaching 45.5 billion metric tons in 2040—more than double the amount recorded in 1998 and enough, in the view of most scientists, to turn our planet into a living hell.	neutral	agrees	agrees	agrees	agrees	agrees	agrees	agrees	0.0008269123729813576	0.9980827143748582	0.0010903732521604238	2_0_t39	False
389	2	0	t4	We’ve increased spending on oil production by tremendous amounts only to see global oil production edge up a bit.	disagrees	neutral	neutral	neutral	neutral	neutral	neutral	neutral	0.0010958925242804103	0.0007437094128630761	0.9981603980628564	2_0_t4	True
390	2	0	t5	The shift would entail a near-quadrupling of low-carbon energy — which in the panel&apos;s projections included renewable sources as well as nuclear power and fossil fuel-fired plants equipped with technologies to capture some of the emissions.	neutral	neutral	neutral	neutral	neutral	neutral	neutral	neutral	0.0007405345467517622	0.0006903883854641043	0.9985690770677842	2_0_t5	False
391	2	0	t6	By the year 2100, floods like the ones caused by Sandy could become 1-in-20-year events.	neutral	agrees	agrees	neutral	neutral	neutral	agrees	agrees	0.0043483767252771605	0.6872314239442503	0.3084201993304725	2_0_t6	True
392	2	0	t7	Global cooling is coming.	agrees	disagrees	disagrees	neutral	disagrees	neutral	neutral	disagrees	0.7946827931653477	0.003789126218215479	0.2015280806164368	2_0_t7	False
393	2	0	t8	Addiction to fossil fuels has reached a point at which we should expect the judgment of senior leaders to become impaired, as seems to be happening.	neutral	agrees	agrees	agrees	neutral	agrees	neutral	agrees	0.003228999610361488	0.907899385049879	0.08887161533975951	2_0_t8	False
394	2	0	t9	The early 21st-century drought that afflicted Central Asia is the worst in Mongolia in more than 1,000 years, and made harsher by the higher temperatures consistent with man-made global warming.	disagrees	agrees	agrees	agrees	agrees	agrees	agrees	agrees	0.001137324312163493	0.9980455987627864	0.0008170769250501207	2_0_t9	False
395	2	1	s0	Global warming is a hoax.	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees				2_1_s0	False
396	2	1	s1	Alarming levels of sea level rise are predicted to threaten Florida over the next decades.	neutral	neutral	agrees	agrees	agrees	agrees	neutral	neutral				2_1_s1	False
397	2	1	s2	Over the past several years, the United States has seen an increase in business growth that has counteracted the lingering effects of the recession.	neutral	neutral	neutral	neutral	neutral	neutral	neutral	neutral				2_1_s2	False
398	2	1	s3	Global warming is happening and it will be dangerous to human health and welfare.	agrees	agrees	agrees	agrees	agrees	agrees	agrees	agrees				2_1_s3	False
399	2	1	s4	Some icebergs are cute.	neutral	neutral	neutral	neutral	neutral	neutral	neutral	neutral				2_1_s4	False
400	2	1	t0	I’ve heard Al Gore talk about global warming so much that I’m starting to think that his mouth is the leading source of all that supposedly deadly carbon dioxide.	neutral	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	0.9789941606010636	0.0018575614410252235	0.01914827795791121	2_1_t0	False
401	2	1	t1	Today the world's leading scientific experts collectively reinforced what mother nature has made clear — that we need to undergo an urgent and rapid transformation to a global clean energy economy.	agrees	agrees	agrees	agrees	neutral	agrees	neutral	agrees	0.003403261170725789	0.8188123343707296	0.17778440445854454	2_1_t1	False
402	2	1	t10	Sea levels in the Chesapeake Bay are rising at twice the rate of the national average, due to geological sinking and climate change.	agrees	agrees	agrees	agrees	agrees	neutral	agrees	neutral	0.0027590160263830602	0.9146000498596806	0.08264093411393647	2_1_t10	True
403	2	1	t11	The polar icecaps are melting faster than we thought they would; seas are rising faster than we thought they would.	agrees	neutral	agrees	agrees	neutral	agrees	neutral	agrees	0.0038370736163094773	0.6548009423934218	0.3413619839902687	2_1_t11	False
404	2	1	t12	Sea levels could rise six meters (20 feet) with the melting of the Antarctic and Greenland ice sheets.	agrees	neutral	neutral	agrees	neutral	neutral	neutral	neutral	0.0035102675686924717	0.16753080154163047	0.8289589308896771	2_1_t12	False
405	2	1	t13	No matter what happens with climate change, the economics of fossil fuel production are likely to stay favorable for the foreseeable future.	neutral	neutral	neutral	neutral	neutral	neutral	neutral	disagrees	0.017910952094195562	0.002284465110681279	0.9798045827951232	2_1_t13	False
406	2	1	t14	The sea level has been rising since the end of the last Ice Age, starting about 14,000 years ago as the continental and mountain glaciers have melted and sea water has expanded with the overall warming.	neutral	agrees	neutral	neutral	neutral	disagrees	neutral	neutral	0.046590992852520136	0.03883789635670217	0.9145711107907776	2_1_t14	False
407	2	1	t15	The world is on the brink of the “ largest bubble ever ” in finance, because of the undisclosed value of high-carbon assets on companies’ balance sheets, and investment managers who fail to take account of the risks are failing in their fiduciary duty to shareholders and investors.	neutral	neutral	neutral	neutral	neutral	agrees	neutral	agrees	0.002994092646603518	0.09253175820312454	0.904474149150272	2_1_t15	False
408	2	1	t16	Global warming is worse than terrorism.	agrees	neutral	agrees	agrees	agrees	agrees	agrees	agrees	0.001942079471238001	0.9750015310819244	0.0230563894468376	2_1_t16	False
409	2	1	t17	Global warming causes increased human lifespans.	disagrees	disagrees	neutral	disagrees	disagrees	disagrees	neutral	neutral	0.8026635648900637	0.003550757116783374	0.19378567799315288	2_1_t17	False
