	round	batch	sent_id	sentence
837	3	3	t17	The impacts of sea level rise are so clear and so targeted.
838	3	3	t18	"Even if global emissions stopped immediately, the effects of CO2 already in the atmosphere would lead to rising sea levels, in a sort of ""inertia"" effect."
839	3	3	t19	The science is uncertain and the costs of reining in carbon dioxide and other emissions will be too high.
840	3	3	t20	"Tapping the one of the largest pools of carbon on the planet ""will be game over for the climate"" due to the elevated concentration of carbon dioxide in the tar sands."
841	3	3	t21	The Paris summit would help trigger a shift away from fossil fuels and encourage greater investments in renewable energy.
842	3	3	t22	There is only a 5% chance that global temperatures will only increase by 2 degrees celsius and will instead likely rise 3.2 degrees Celsius (and possibly by up to 4.9 degrees Celsius) by 2100.
843	3	3	t23	Earth's climate-regulating systems may be more sensitive to higher levels of carbon than scientists previously suspected.
844	3	3	t24	A credible case can be made for divesting from the fossil fuel industry.
845	3	3	t25	"In the first place, there is general scientific agreement that the most likely manner in which mankind is influencing the global climate is through carbon dioxide release from the burning of fossil fuels."
846	3	3	t26	The issue of global warming's the height of arrogance for human beings to think that they can control the weather.
847	3	3	t27	The rise in global temperatures should be kept within 2 degrees Celsius of the pre-industrial average by 2100.
848	3	3	t28	A warning sign that some scientists worry could mean global warming has passed an ominous tipping point.
849	3	3	t29	Global warming can be tackled without changing entrenched patterns of production and consumption in industrialized societies.
850	3	3	t30	Carbon dioxide is photochemically reacted to produce a molecule that has higher energy content.
851	3	3	t31	"This flooding event is largely unprecedented, caused by small individual storms."
852	3	3	t32	Global warming doesn’t exist in a news vacuum.
853	3	3	t33	’s poorer nations have few affordable choices other than fossil fuels.
854	3	3	t34	"The deal is not perfect, but still puts the fossil fuel industry on the wrong side of history."
855	3	3	t35	Concerns about Arctic oil leading to increased global warming are overblown because the stuff will be so expensive to drill.
856	3	3	t36	Global warming is a fact.
857	3	3	t37	"An appropriate response to the bleaching would have been to invest heavily and speed up the transition from fossil fuels to renewable energy, and that didn't happen."
858	3	3	t38	"Human-made climate change is a real and urgent threat, one that's already playing out in the form of rising seas and warming temperatures."
859	3	3	t39	"The flood area is so far and wide that it is acting like part of an ocean, feeding warm moisture up into Harvey."
860	3	4	t0	"The Trump Administration rejects science, ignores the reality of climate change, and pursues policies that are directly leading to more carbon emissions and a major exacerbation of the crisis."
861	3	4	t1	The human impact on the atmosphere is just too small to have a major effect on global temperatures.
862	3	4	t2	The fossil fuel industry may be emitting twice as much methane as previously thought.
863	3	4	t3	This is an area of the world where temperatures are rising very rapidly and the ice shelves are responding.
864	3	4	t4	"Following intense melt episodes, the ice melt can pond in crevasses and form lakes that destabilize ice shelves in a process."
865	3	4	t5	The IPCC is taking a huge credibility hit over the hiatus and its pronouncement that it is 95 percent certain that human activity is responsible for most global warming.
866	3	4	t6	Such problems will be vastly worse if global temperatures continue to rise.
867	3	4	t7	"If you've been hearing that extreme cold spells, like the one we're having in the United States now, disproves global warming, don't believe it."
868	3	4	t8	Pricing carbon obviously adds a cost to our production and our products.
869	3	4	t9	I agree with the consensus view that combustion of fossil fuels is a leading cause for increased concentrations of greenhouse gases in the atmosphere.
870	3	4	t10	Devout Americans are generally less likely to be concerned about global warming than their nonreligious peers.
871	3	4	t11	The margins around Antarctica experience surface melting today .
872	3	4	t12	The United States is committed to cutting its carbon footprint.
873	3	4	t13	Hurricane surges are more likely caused by global warming.
874	3	4	t14	The planet’s remaining fossil fuels must be kept in the ground.
875	3	4	t15	Global warming spells bad news for polar bears and other creatures that depend on Arctic sea ice.
876	3	4	t16	"Do we really want to open up billions of barrels of high-carbon fuel in Alberta, and put in the infrastructure that will be here for 50 years to access that resource, and let it out into the global market."
877	3	4	t17	"The human impact on the climate is small, future climate conditions can not be predicted, and the effects of modest global warming are more likely to be positive than negative."
878	3	4	t18	I was surprised to learn that shortage of good climate scientists is a global problem.
879	3	4	t19	"If Brazil returned to its past rates of deforestation, that would be a real hit on global emissions."
880	3	4	t20	"We can avoid the worst consequences of global warming--more intense droughts, more frequent heat waves, rising sea levels--if we start cutting emissions from cars, power plants and other activity now."
881	3	4	t21	The impact of global warming is headed straight for your freezer.
882	3	4	t22	That global warming constitutes a fraud is a hoot.
883	3	4	t23	The difference in the sea level rise of the rate of warming between 1.5 and 2 degrees [ celsius ] would literally be life or death for them.
884	3	4	t24	Humans are exacerbating global climate change.
885	3	4	t25	Dealing with global warming is an international responsibility.
886	3	4	t26	"On a global basis, Professor Holloway notes, 1 in 8 deaths each year are caused by air pollution."
887	3	4	t27	Not often a scientist is prepared to call bull on the way the left-wing press routinely hypes up global warming scares.
